league,team_name,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,longb,motm,off,offsides,owng,ps_x,ps_y,rating,red,spg,tackles,tall,thrb,unstch,weight,yel
LaLiga,Barcelona,28.416666666666668,2.0833333333333335,0.38333333333333336,0.9166666666666666,0.25,1.5750000000000002,85.76666666666665,0.3833333333333333,0.4749999999999999,0.6916666666666668,0.6250000000000001,0.4166666666666667,1.55,0.38333333333333336,0.15833333333333335,0.3333333333333333,0.041666666666666664,0.3583333333333334,0.08333333333333333,85.76666666666665,46.10833333333333,6.875,0.08333333333333333,0.26666666666666666,1.383333333333333,179.41666666666666,2.6083333333333334,0.3666666666666667,74.16666666666667,3.4166666666666665
LaLiga,Celta Vigo,24.454545454545453,1.6363636363636365,0.30000000000000004,1.1999999999999997,0.5,2.709090909090909,80.19090909090909,0.3545454545454546,0.8,0.6454545454545455,1.0272727272727273,0.45454545454545453,2.4818181818181815,0.30000000000000004,0.09090909090909091,0.45454545454545453,0.045454545454545456,0.12727272727272726,0.09090909090909091,80.19090909090909,40.227272727272734,6.7309090909090905,0.36363636363636365,0.43636363636363634,1.8909090909090909,178.63636363636363,2.309090909090909,0.4272727272727273,73.9090909090909,4.454545454545454
LaLiga,Deportivo La Coruna,30.22222222222222,0.4444444444444444,0.24444444444444446,1.1333333333333333,0.25555555555555554,2.6333333333333333,76.96666666666667,0.2777777777777778,0.6666666666666666,0.6666666666666666,0.7444444444444444,0.3333333333333333,2.177777777777778,0.24444444444444446,0.13333333333333336,0.4444444444444444,0.044444444444444446,0.4222222222222222,0.1111111111111111,76.96666666666667,28.94444444444444,6.585555555555555,0.2222222222222222,0.3,1.4888888888888887,158.66666666666666,2.0444444444444443,0.43333333333333335,65.11111111111111,4.0
LaLiga,Eibar,25.76923076923077,1.0,0.26923076923076916,1.3384615384615384,0.13846153846153847,2.2461538461538457,59.81538461538461,0.33076923076923076,0.5615384615384615,0.5999999999999999,1.0230769230769232,0.38461538461538464,2.053846153846154,0.26923076923076916,0.19230769230769232,0.46153846153846156,0.02307692307692308,0.38461538461538464,0.07692307692307693,59.81538461538461,25.292307692307688,6.549999999999999,0.15384615384615385,0.3230769230769231,1.3846153846153846,180.15384615384616,2.3307692307692305,0.4461538461538461,74.0,5.923076923076923
LaLiga,Espanyol,25.615384615384617,0.46153846153846156,0.3461538461538462,1.4615384615384615,0.22307692307692306,3.0384615384615383,77.30000000000001,0.4692307692307693,0.6692307692307693,0.7,1.1384615384615386,0.38461538461538464,2.0615384615384618,0.3461538461538462,0.16923076923076924,0.23076923076923078,0.07692307692307691,0.48461538461538467,0.15384615384615385,77.30000000000001,32.34615384615385,6.52,0.07692307692307693,0.4230769230769231,1.9461538461538461,181.3846153846154,2.5999999999999996,0.5692307692307692,76.0,4.769230769230769
LaLiga,Getafe,25.583333333333332,0.6666666666666666,0.3833333333333333,0.9666666666666668,0.37499999999999994,2.5249999999999995,75.64999999999999,0.5750000000000001,0.8833333333333333,0.6250000000000001,1.2249999999999999,0.6666666666666666,2.066666666666667,0.3833333333333333,0.26666666666666666,0.16666666666666666,0.041666666666666664,0.425,0.0,75.64999999999999,30.71666666666667,6.658333333333332,0.4166666666666667,0.37500000000000006,2.1166666666666667,181.33333333333334,2.358333333333334,0.5833333333333334,74.25,5.25
LaLiga,Granada,26.9,0.3,0.2,1.24,0.25,3.1100000000000003,75.78000000000002,0.22000000000000003,0.39,0.45,0.9,0.5,2.13,0.2,0.10999999999999999,0.5,0.0,0.36000000000000004,0.2,75.78000000000002,25.040000000000003,6.473999999999999,0.4,0.32999999999999996,1.4200000000000002,183.9,1.95,0.41000000000000003,79.1,4.6
LaLiga,Las Palmas,28.571428571428573,0.6428571428571429,0.35,1.3357142857142859,0.3642857142857143,2.378571428571429,83.57857142857142,0.5142857142857142,0.6642857142857144,0.9,0.9642857142857143,0.7142857142857143,2.2071428571428573,0.35,0.15714285714285717,0.5714285714285714,0.028571428571428574,0.3785714285714286,0.07142857142857142,83.57857142857142,39.392857142857146,6.759285714285714,0.21428571428571427,0.3714285714285714,1.5714285714285714,180.35714285714286,2.314285714285714,0.6714285714285715,75.35714285714286,4.285714285714286
LaLiga,Levante,28.333333333333332,0.8666666666666667,0.36,1.2733333333333332,0.31333333333333335,2.76,73.39333333333335,0.6133333333333334,0.9466666666666668,0.9066666666666668,1.2866666666666664,0.9333333333333333,2.0199999999999996,0.36,0.2733333333333333,0.4666666666666667,0.06666666666666667,0.4866666666666666,0.06666666666666667,73.39333333333335,30.726666666666667,6.584666666666666,0.3333333333333333,0.5466666666666666,1.6933333333333331,181.2,2.2399999999999998,0.76,74.6,5.066666666666666
LaLiga,Malaga,28.454545454545453,1.0909090909090908,0.4454545454545455,1.3636363636363635,0.26363636363636367,2.609090909090909,74.72727272727273,0.6545454545454545,0.5545454545454545,0.6909090909090909,0.8727272727272727,0.36363636363636365,1.9909090909090912,0.4454545454545455,0.3909090909090909,0.6363636363636364,0.02727272727272728,0.5181818181818181,0.0,74.72727272727273,30.281818181818185,6.8536363636363635,0.09090909090909091,0.7272727272727273,1.9272727272727272,180.72727272727272,2.0090909090909093,0.6181818181818183,73.36363636363636,3.8181818181818183
LaLiga,Rayo Vallecano,29.9,0.4,0.35,1.6599999999999997,0.33000000000000007,2.58,76.38,0.29999999999999993,0.4800000000000001,0.5900000000000001,1.27,0.6,2.42,0.35,0.22000000000000003,0.1,0.02,0.71,0.1,76.38,35.33,6.614,0.6,0.38999999999999996,1.83,180.1,2.4400000000000004,0.47000000000000003,73.1,5.0
LaLiga,Real Betis,26.8,0.6,0.37,1.83,0.48,3.5200000000000005,76.61999999999999,0.57,0.72,0.59,1.02,0.8,2.6,0.37,0.36,1.6,0.08,0.41000000000000003,0.1,76.61999999999999,30.750000000000007,6.886999999999999,0.3,0.5200000000000001,1.9299999999999997,182.1,1.73,0.5900000000000001,78.4,4.9
LaLiga,Real Madrid,27.22222222222222,2.0,0.5777777777777778,1.5888888888888888,0.5,2.233333333333333,87.37777777777778,0.288888888888889,0.6777777777777777,0.9222222222222223,1.1333333333333335,0.8888888888888888,2.1333333333333337,0.5777777777777778,0.3444444444444445,0.3333333333333333,0.06666666666666668,0.27777777777777773,0.0,87.37777777777778,45.74444444444444,7.140000000000001,0.3333333333333333,0.5444444444444444,2.0,182.22222222222223,2.577777777777778,0.5444444444444444,77.11111111111111,4.777777777777778
LaLiga,Real Sociedad,25.7,1.6,0.48,1.58,0.32,2.86,77.52000000000001,0.29,0.5,0.7699999999999999,0.9400000000000001,0.4,2.5300000000000002,0.48,0.49000000000000005,0.7,0.06,0.5,0.1,77.52000000000001,32.790000000000006,6.890000000000001,0.1,0.48,1.81,182.5,2.2300000000000004,0.58,74.3,4.9
LaLiga,Sevilla,26.25,0.6875,0.36249999999999993,1.2937500000000002,0.33125,2.3874999999999997,78.14375,0.48125000000000007,0.60625,0.9375,1.06875,0.25,1.81875,0.36249999999999993,0.20625000000000002,0.375,0.13125,0.3125,0.125,78.14375,32.53125,6.623125000000002,0.25,0.5249999999999999,2.1874999999999996,157.6875,2.33125,0.86875,65.375,2.9375
LaLiga,Sporting Gijon,24.90909090909091,0.6363636363636364,0.29999999999999993,1.1636363636363638,0.3727272727272728,3.709090909090909,72.77272727272727,0.4090909090909091,0.6818181818181818,0.6727272727272727,1.1272727272727272,0.2727272727272727,2.463636363636364,0.29999999999999993,0.10909090909090909,0.18181818181818182,0.05454545454545454,0.3454545454545455,0.09090909090909091,72.77272727272727,28.818181818181817,6.610909090909092,0.2727272727272727,0.2545454545454545,2.1545454545454543,182.36363636363637,2.254545454545455,0.4272727272727273,73.54545454545455,4.363636363636363
LaLiga,Valencia,24.8,0.4,0.27,1.44,0.39,3.05,80.37999999999998,0.54,0.69,0.9899999999999999,1.24,0.3,2.5200000000000005,0.27,0.22000000000000003,0.7,0.04,0.32000000000000006,0.1,80.37999999999998,33.08,6.863000000000001,0.5,0.32,2.4199999999999995,183.6,2.21,0.62,78.1,4.4
LaLiga,Villarreal,27.0,0.3333333333333333,0.17777777777777778,1.011111111111111,0.3666666666666667,3.0777777777777775,77.88888888888889,0.2222222222222222,0.4555555555555555,0.5888888888888889,1.0999999999999999,0.4444444444444444,2.5,0.17777777777777778,0.1,0.6666666666666666,0.044444444444444446,0.3333333333333333,0.1111111111111111,77.88888888888889,33.87777777777778,6.872222222222222,0.3333333333333333,0.23333333333333334,1.9333333333333331,179.22222222222223,1.9777777777777779,0.3333333333333333,72.66666666666667,4.888888888888889
Ligue1,Angers,28.555555555555557,0.4444444444444444,0.35555555555555557,1.0666666666666669,0.35555555555555557,2.322222222222222,77.68888888888888,0.3666666666666667,0.6777777777777779,0.8666666666666667,0.8888888888888888,0.8888888888888888,1.7666666666666666,0.35555555555555557,0.18888888888888888,0.3333333333333333,0.03333333333333334,0.23333333333333334,0.1111111111111111,77.68888888888888,31.166666666666668,6.7333333333333325,0.1111111111111111,0.3,1.8555555555555554,182.44444444444446,1.9222222222222218,0.4666666666666667,75.22222222222223,4.111111111111111
Ligue1,Bordeaux,24.666666666666668,0.25,0.2750000000000001,1.4833333333333336,0.2833333333333334,3.016666666666667,79.55,0.5416666666666666,0.6416666666666666,0.625,0.9250000000000002,0.6666666666666666,2.308333333333333,0.2750000000000001,0.2916666666666667,0.5,0.06666666666666667,0.31666666666666665,0.16666666666666666,79.55,31.208333333333332,6.771666666666668,0.3333333333333333,0.4083333333333334,2.1166666666666667,183.08333333333334,1.9833333333333332,0.7083333333333334,75.5,3.1666666666666665
Ligue1,Caen,27.4,0.4,0.37,1.7200000000000002,0.3,2.5,72.77000000000001,0.47000000000000003,0.74,0.73,1.07,0.9,2.2,0.37,0.31,0.6,0.06,0.2,0.1,72.77000000000001,26.97,6.843999999999999,0.4,0.35000000000000003,2.44,181.5,1.97,0.55,74.8,2.4
Ligue1,GFC Ajaccio,28.333333333333332,1.5555555555555556,0.5555555555555556,1.6000000000000003,0.2555555555555556,2.377777777777778,75.04444444444445,0.6000000000000001,0.9333333333333333,0.7777777777777778,1.2333333333333334,0.6666666666666666,2.7222222222222223,0.5555555555555556,0.4666666666666667,0.6666666666666666,0.022222222222222223,0.47777777777777786,0.4444444444444444,75.04444444444445,33.32222222222222,6.8133333333333335,0.5555555555555556,0.4888888888888888,2.111111111111111,185.33333333333334,2.7,0.6222222222222222,77.33333333333333,6.555555555555555
Ligue1,Guingamp,29.75,0.75,0.3,1.5083333333333335,0.4166666666666666,2.966666666666667,74.52500000000002,0.26666666666666666,0.5916666666666667,0.9500000000000001,0.9333333333333335,0.4166666666666667,2.2999999999999994,0.3,0.16666666666666666,0.08333333333333333,0.03333333333333333,0.37499999999999994,0.3333333333333333,74.52500000000002,30.98333333333333,6.7366666666666655,0.08333333333333333,0.2416666666666667,2.0749999999999997,180.58333333333334,2.891666666666667,0.35000000000000003,73.75,3.5833333333333335
Ligue1,Lille,28.333333333333332,0.6666666666666666,0.3666666666666667,2.0444444444444443,0.32222222222222224,2.5111111111111115,80.17777777777778,0.6444444444444445,0.5222222222222221,1.0444444444444443,1.1,1.0,2.0222222222222226,0.3666666666666667,0.18888888888888888,1.3333333333333333,0.07777777777777778,0.23333333333333334,0.0,80.17777777777778,34.266666666666666,6.977777777777778,0.3333333333333333,0.6666666666666666,1.6777777777777778,182.77777777777777,1.5999999999999999,0.6444444444444444,79.44444444444444,3.2222222222222223
Ligue1,Lorient,25.642857142857142,0.6428571428571429,0.34285714285714286,1.5285714285714287,0.47857142857142854,2.9571428571428564,82.59285714285714,0.6142857142857142,1.0285714285714287,0.7928571428571428,0.8428571428571429,0.5714285714285714,2.6999999999999997,0.34285714285714286,0.15714285714285717,0.5,0.014285714285714287,0.45000000000000007,0.0,82.59285714285714,34.23571428571429,6.899285714285716,0.35714285714285715,0.33571428571428574,1.5714285714285714,181.28571428571428,2.3642857142857143,0.6500000000000001,75.85714285714286,2.357142857142857
Ligue1,Lyon,27.307692307692307,1.1538461538461537,0.48461538461538467,1.8923076923076922,0.2307692307692308,2.146153846153846,86.8076923076923,0.6076923076923078,0.7153846153846154,0.8692307692307693,1.0153846153846156,0.9230769230769231,1.6999999999999997,0.48461538461538467,0.14615384615384613,0.5384615384615384,0.06923076923076922,0.5923076923076922,0.23076923076923078,86.8076923076923,49.73846153846153,6.899230769230769,0.07692307692307693,0.6846153846153846,1.8307692307692305,180.30769230769232,3.392307692307693,0.5615384615384615,76.0,2.769230769230769
Ligue1,Marseille,25.0,0.4166666666666667,0.4666666666666666,1.3583333333333334,0.2333333333333333,1.8083333333333338,84.325,0.5666666666666667,0.6333333333333333,0.8500000000000001,0.975,0.5,2.058333333333333,0.4666666666666666,0.31666666666666665,0.5,0.041666666666666664,0.3,0.25,84.325,40.824999999999996,6.793333333333333,0.3333333333333333,0.43333333333333335,1.7833333333333332,181.75,1.9000000000000001,0.49166666666666664,77.0,3.25
Ligue1,Monaco,26.09090909090909,1.0,0.5181818181818182,1.9000000000000001,0.30909090909090914,3.227272727272727,79.99090909090908,0.509090909090909,0.7727272727272729,0.9181818181818181,1.2090909090909092,1.7272727272727273,2.2727272727272725,0.5181818181818182,0.4454545454545454,0.7272727272727273,0.09090909090909091,0.3909090909090909,0.0,79.99090909090908,36.800000000000004,7.066363636363636,0.18181818181818182,0.5909090909090909,2.0,184.36363636363637,2.109090909090909,0.6454545454545454,76.36363636363636,4.545454545454546
Ligue1,Montpellier,25.333333333333332,0.7777777777777778,0.34444444444444444,1.6111111111111112,0.2777777777777778,2.1,80.0,0.5777777777777778,0.7222222222222221,0.9777777777777776,0.9222222222222223,1.6666666666666667,2.3111111111111113,0.34444444444444444,0.13333333333333336,0.8888888888888888,0.022222222222222223,0.3777777777777779,0.0,80.0,32.58888888888889,6.914444444444445,0.2222222222222222,0.5,1.7111111111111112,182.11111111111111,2.6222222222222222,0.6888888888888888,75.55555555555556,3.7777777777777777
Ligue1,Nantes,26.0,0.38461538461538464,0.46153846153846156,1.6615384615384616,0.3384615384615384,2.576923076923077,78.73076923076923,0.6307692307692307,0.7846153846153847,0.7923076923076923,0.9923076923076922,0.3076923076923077,1.953846153846154,0.46153846153846156,0.4461538461538461,0.6923076923076923,0.05384615384615384,0.2923076923076924,0.15384615384615385,78.73076923076923,37.00769230769231,6.823076923076922,0.07692307692307693,0.3923076923076923,1.9846153846153844,181.69230769230768,2.9384615384615382,0.6076923076923078,73.92307692307692,3.4615384615384617
Ligue1,Nice,25.333333333333332,0.8888888888888888,0.37777777777777777,1.7666666666666666,0.23333333333333334,2.6333333333333333,76.05555555555557,0.38888888888888895,0.6888888888888889,0.7555555555555554,1.0,0.4444444444444444,2.155555555555556,0.37777777777777777,0.18888888888888886,1.4444444444444444,0.06666666666666667,0.2222222222222222,0.1111111111111111,76.05555555555557,43.43333333333333,6.868888888888889,0.3333333333333333,0.21111111111111114,1.9888888888888892,181.77777777777777,2.3222222222222224,0.4444444444444444,76.55555555555556,3.7777777777777777
Ligue1,Paris Saint Germain,25.333333333333332,1.6666666666666667,0.4749999999999999,1.2416666666666665,0.275,2.066666666666667,92.20833333333333,0.6,0.8416666666666668,0.6416666666666666,0.7916666666666666,1.1666666666666667,2.0916666666666663,0.4749999999999999,0.225,0.5,0.05833333333333333,0.22500000000000006,0.08333333333333333,92.20833333333333,58.125,7.212500000000001,0.08333333333333333,0.42500000000000004,1.95,180.58333333333334,1.9333333333333333,0.625,67.5,2.25
Ligue1,Reims,27.636363636363637,0.6363636363636364,0.35454545454545455,1.4909090909090907,0.33636363636363636,2.8000000000000003,79.11818181818181,0.4636363636363635,0.8,0.8272727272727273,0.9636363636363636,0.9090909090909091,2.5727272727272728,0.35454545454545455,0.24545454545454543,0.45454545454545453,0.03636363636363637,0.4727272727272727,0.0,79.11818181818181,36.60909090909092,6.804545454545456,0.2727272727272727,0.4636363636363636,1.6636363636363634,179.63636363636363,2.7,0.49090909090909096,73.81818181818181,4.2727272727272725
Ligue1,Rennes,26.285714285714285,0.8571428571428571,0.3714285714285714,1.5785714285714285,0.24999999999999997,1.9428571428571428,80.44285714285715,0.8642857142857144,0.7857142857142857,0.8714285714285717,1.0285714285714287,0.5714285714285714,1.8214285714285712,0.3714285714285714,0.16428571428571428,0.2857142857142857,0.07142857142857142,0.2571428571428572,0.07142857142857142,80.44285714285715,37.57857142857143,6.746428571428572,0.07142857142857142,0.36428571428571427,2.0071428571428576,181.0,2.2500000000000004,0.7,75.42857142857143,3.2142857142857144
Ligue1,SC Bastia,28.727272727272727,0.5454545454545454,0.2545454545454545,1.3727272727272728,0.22727272727272724,2.881818181818182,73.46363636363635,0.4727272727272727,0.8181818181818182,0.7272727272727271,0.9909090909090907,0.6363636363636364,1.8545454545454545,0.2545454545454545,0.13636363636363635,0.6363636363636364,0.045454545454545456,0.4090909090909091,0.09090909090909091,73.46363636363635,28.236363636363638,6.711818181818182,0.36363636363636365,0.2727272727272727,1.845454545454546,162.45454545454547,2.027272727272727,0.43636363636363645,66.81818181818181,5.363636363636363
Ligue1,Saint-Etienne,26.46153846153846,0.38461538461538464,0.4153846153846154,1.6846153846153848,0.23076923076923078,2.2153846153846155,77.33846153846156,0.5307692307692308,0.6076923076923076,0.8769230769230769,0.9307692307692308,0.5384615384615384,1.953846153846154,0.4153846153846154,0.27692307692307694,0.5384615384615384,0.03076923076923077,0.26153846153846155,0.0,77.33846153846156,34.87692307692308,6.8076923076923075,0.38461538461538464,0.4076923076923077,1.9384615384615385,168.76923076923077,2.3999999999999995,0.5846153846153846,72.53846153846153,1.3846153846153846
Ligue1,Toulouse,23.833333333333332,0.6666666666666666,0.375,1.5333333333333332,0.27499999999999997,3.0,77.16666666666666,0.6666666666666666,0.6666666666666666,0.975,1.0,0.5,2.1,0.375,0.225,0.5,0.05833333333333333,0.19166666666666668,0.08333333333333333,77.16666666666666,30.26666666666667,6.800833333333333,0.5833333333333334,0.3,2.2166666666666663,184.25,1.325,0.5833333333333334,78.58333333333333,3.8333333333333335
